id,source,source_url,external_id,first_seen_at,last_seen_at,observed_at,title,address,project_slug,project_name,property_type,purpose,price_total_vnd,price_per_m2_vnd,rent_monthly_vnd,area_m2,bedrooms,bathrooms,floor_number,total_floors,subdivision,tower,view,furniture,legal_status,is_verified,quality_flags_json,dedupe_key
6442,onehousing,https://onehousing.vn/bds/can-1pn-toa-r1-03-the-zenpark-vinhomes-ocean-park.LHTBVI,e91ccfa7-c4a6-4176-bd4e-a9132791780c,2026-06-14T04:45:55.307739+00:00,2026-01-06T04:03:30+00:00,2026-06-14T04:45:55.307739+00:00,Căn 1PN+ - tòa R1.03 - The Zenpark - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3939000000.0,79000000.0,,49.6,1.0,1.0,29.0,,The Zenpark,R1.03,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:e91ccfa7-c4a6-4176-bd4e-a9132791780c
6443,onehousing,https://onehousing.vn/bds/can-studio-toa-s1-02-the-sapphire-vinhomes-ocean-park.TB07FX,9a432320-6a70-4519-b2bd-ce17d43feddc,2026-06-14T04:45:55.307739+00:00,2025-11-14T05:00:02+00:00,2026-06-14T04:45:55.307739+00:00,Căn Studio - tòa S1.02 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,2430000000.0,87000000.0,,27.8,0.0,1.0,,,The Sapphire,S1.02,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:9a432320-6a70-4519-b2bd-ce17d43feddc
6444,onehousing,https://onehousing.vn/bds/can-studio-toa-p1-the-pavilion-vinhomes-ocean-park.9WBWYC,620c40fb-9399-4711-82f1-d44b06560dbc,2026-06-14T04:45:55.307739+00:00,2025-11-14T02:03:30+00:00,2026-06-14T04:45:55.307739+00:00,Căn Studio - tòa P1 - The Pavilion - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,2730000000.0,82000000.0,,33.1,0.0,1.0,31.0,,The Pavilion,P1,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:620c40fb-9399-4711-82f1-d44b06560dbc
6405,onehousing,https://onehousing.vn/bds/can-2pn-toa-ld1-the-london-vinhomes-ocean-park.IBZWGO,269b709f-3696-4532-91e6-784ca4734e6e,2026-06-14T04:45:55.243689+00:00,2026-01-09T09:33:25+00:00,2026-06-14T04:45:55.243689+00:00,Căn 2PN - tòa LD1 - The London - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4646000000.0,73000000.0,,63.7,2.0,2.0,24.0,,The London,LD1,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:269b709f-3696-4532-91e6-784ca4734e6e
6406,onehousing,https://onehousing.vn/bds/can-studio-toa-zr1-the-zurich-vinhomes-ocean-park.X23GIH,d616738e-0dbf-4107-a117-659300390d39,2026-06-14T04:45:55.243689+00:00,2025-12-05T08:17:31+00:00,2026-06-14T04:45:55.243689+00:00,Căn Studio - tòa ZR1 - The Zurich - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3340000000.0,94000000.0,,35.4,0.0,1.0,9.0,,The Zurich,ZR1,,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:d616738e-0dbf-4107-a117-659300390d39
6407,onehousing,https://onehousing.vn/bds/can-2pn-toa-ld1-the-london-vinhomes-ocean-park.KTXDAF,e93cc657-75de-47b1-b615-999639c77d2e,2026-06-14T04:45:55.243689+00:00,2026-01-09T09:31:22+00:00,2026-06-14T04:45:55.243689+00:00,Căn 2PN - tòa LD1 - The London - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4545000000.0,71000000.0,,63.7,2.0,2.0,19.0,,The London,LD1,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:e93cc657-75de-47b1-b615-999639c77d2e
6408,onehousing,https://onehousing.vn/bds/can-2pn-toa-zr1-the-zurich-vinhomes-ocean-park.DAJMBR,ddefdcd7-80f8-40b0-b4b1-42c7e5f82f66,2026-06-14T04:45:55.243689+00:00,2026-01-09T09:30:59+00:00,2026-06-14T04:45:55.243689+00:00,Căn 2PN - tòa ZR1 - The Zurich - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,5454000000.0,73000000.0,,74.3,2.0,2.0,36.0,,The Zurich,ZR1,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:ddefdcd7-80f8-40b0-b4b1-42c7e5f82f66
6409,onehousing,https://onehousing.vn/bds/can-1pn-toa-ld1-the-london-vinhomes-ocean-park.YOTDBS,ef79981d-62a4-4b5b-87b7-6c6045aef603,2026-06-14T04:45:55.243689+00:00,2025-12-04T10:38:41+00:00,2026-06-14T04:45:55.243689+00:00,Căn 1PN+ - tòa LD1 - The London - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3640000000.0,75000000.0,,48.4,1.0,1.0,6.0,,The London,LD1,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:ef79981d-62a4-4b5b-87b7-6c6045aef603
6410,onehousing,https://onehousing.vn/bds/can-2pn-toa-ld2-the-london-vinhomes-ocean-park.N4YS26,a11806c1-25aa-4e60-88b1-c7814d37518c,2026-06-14T04:45:55.243689+00:00,2025-12-04T10:38:41+00:00,2026-06-14T04:45:55.243689+00:00,Căn 2PN - tòa LD2 - The London - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4380000000.0,70000000.0,,62.4,2.0,2.0,23.0,,The London,LD2,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:a11806c1-25aa-4e60-88b1-c7814d37518c
6411,onehousing,https://onehousing.vn/bds/can-1pn-toa-s2-06-the-sapphire-vinhomes-ocean-park.CHRWMP,946e8059-05e3-4127-a6ad-743f26cc85cf,2026-06-14T04:45:55.243689+00:00,2026-01-20T09:29:57+00:00,2026-06-14T04:45:55.243689+00:00,Căn 1PN+ - tòa S2.06 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3283000000.0,77000000.0,,42.9,1.0,1.0,19.0,,The Sapphire,S2.06,,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:946e8059-05e3-4127-a6ad-743f26cc85cf
6412,onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-08-the-sapphire-vinhomes-ocean-park.C7FJY4,455882fe-0ca4-4e49-9e45-b6b7f8d85ad4,2026-06-14T04:45:55.243689+00:00,2025-12-06T04:03:22+00:00,2026-06-14T04:45:55.243689+00:00,Căn 2PN - tòa S2.08 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3727000000.0,69000000.0,,54.0,2.0,1.0,24.0,,The Sapphire,S2.08,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:455882fe-0ca4-4e49-9e45-b6b7f8d85ad4
6413,onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-19-the-sapphire-vinhomes-ocean-park.SHIRFZ,638e04a5-33f3-47e4-8912-62d9467ec66e,2026-06-14T04:45:55.243689+00:00,2026-01-20T09:45:12+00:00,2026-06-14T04:45:55.243689+00:00,Căn 2PN+ - tòa S2.19 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4646000000.0,74000000.0,,62.6,2.0,2.0,6.0,,The Sapphire,S2.19,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:638e04a5-33f3-47e4-8912-62d9467ec66e
6414,onehousing,https://onehousing.vn/bds/can-2pn-toa-be2-the-beverly-vinhomes-ocean-park.VTPPVW,7d332067-a467-4e10-91e0-cecc574cf922,2026-06-14T04:45:55.243689+00:00,2025-12-19T02:08:54+00:00,2026-06-14T04:45:55.243689+00:00,Căn 2PN - tòa BE2 - The Beverly - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4676000000.0,74000000.0,,63.1,2.0,2.0,10.0,,The Beverly,BE2,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:7d332067-a467-4e10-91e0-cecc574cf922
6415,onehousing,https://onehousing.vn/bds/can-1pn-toa-s2-10-the-sapphire-vinhomes-ocean-park.8E6GDZ,8f9189d3-632a-4b65-8cff-ecbde22bc46f,2026-06-14T04:45:55.243689+00:00,2026-01-21T10:08:39+00:00,2026-06-14T04:45:55.243689+00:00,Căn 1PN+ - tòa S2.10 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3080000000.0,70000000.0,,43.9,1.0,1.0,11.0,,The Sapphire,S2.10,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:8f9189d3-632a-4b65-8cff-ecbde22bc46f
6416,onehousing,https://onehousing.vn/bds/can-1pn-toa-s1-08-the-sapphire-vinhomes-ocean-park.VIXHXV,89504353-e452-4b85-8202-e9a636a67aa1,2026-06-14T04:45:55.243689+00:00,2026-01-09T09:30:58+00:00,2026-06-14T04:45:55.243689+00:00,Căn 1PN - tòa S1.08 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3131000000.0,82000000.0,,38.0,1.0,1.0,18.0,,The Sapphire,S1.08,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:89504353-e452-4b85-8202-e9a636a67aa1
6417,onehousing,https://onehousing.vn/bds/can-studio-toa-pr6-the-paris-vinhomes-ocean-park.KMM3SF,4a9379ac-2a96-44ab-8a93-5718468bccdf,2026-06-14T04:45:55.243689+00:00,2025-12-19T04:33:37+00:00,2026-06-14T04:45:55.243689+00:00,Căn Studio - tòa PR6 - The Paris - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,2430000000.0,91000000.0,,26.7,0.0,1.0,23.0,,The Paris,PR6,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:4a9379ac-2a96-44ab-8a93-5718468bccdf
6418,onehousing,https://onehousing.vn/bds/can-2pn-toa-s1-08-the-sapphire-vinhomes-ocean-park.5WTHDN,ed82649a-a298-4e86-bf66-c94cb0d3833b,2026-06-14T04:45:55.243689+00:00,2025-12-30T08:38:51+00:00,2026-06-14T04:45:55.243689+00:00,Căn 2PN - tòa S1.08 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3920000000.0,71000000.0,,55.3,2.0,1.0,,,The Sapphire,S1.08,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:ed82649a-a298-4e86-bf66-c94cb0d3833b
6419,onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-10-the-sapphire-vinhomes-ocean-park.RCMCBA,6dd7e925-42a4-4ba1-be0d-f1c7fe886e83,2026-06-14T04:45:55.243689+00:00,2025-12-19T04:34:45+00:00,2026-06-14T04:45:55.243689+00:00,Căn 2PN - tòa S2.10 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4530000000.0,72000000.0,,62.6,2.0,2.0,25.0,,The Sapphire,S2.10,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:6dd7e925-42a4-4ba1-be0d-f1c7fe886e83
6420,onehousing,https://onehousing.vn/bds/can-2pn-toa-r1-05-the-zenpark-vinhomes-ocean-park.7UZ2QR,17442fa0-4455-4298-ab72-15b25409305d,2026-06-14T04:45:55.243689+00:00,2026-01-06T04:00:23+00:00,2026-06-14T04:45:55.243689+00:00,Căn 2PN - tòa R1.05 - The Zenpark - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,5606000000.0,81000000.0,,69.2,2.0,2.0,24.0,,The Zenpark,R1.05,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:17442fa0-4455-4298-ab72-15b25409305d
6421,onehousing,https://onehousing.vn/bds/can-2pn-toa-r1-02-the-zenpark-vinhomes-ocean-park.SP54VX,5b06899b-c3bf-4eb8-b123-19d24817a008,2026-06-14T04:45:55.243689+00:00,2026-01-09T09:33:42+00:00,2026-06-14T04:45:55.243689+00:00,Căn 2PN - tòa R1.02 - The Zenpark - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,5757000000.0,84000000.0,,68.2,2.0,2.0,,,The Zenpark,R1.02,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:5b06899b-c3bf-4eb8-b123-19d24817a008
6422,onehousing,https://onehousing.vn/bds/can-3pn-toa-s2-18-the-sapphire-vinhomes-ocean-park.OHB7TT,70b43a56-735f-4ad2-8564-82166392d8f4,2026-06-14T04:45:55.243689+00:00,2025-11-25T08:53:37+00:00,2026-06-14T04:45:55.243689+00:00,Căn 3PN - tòa S2.18 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4500000000.0,60000000.0,,74.9,3.0,2.0,2.0,,The Sapphire,S2.18,vinuni,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:70b43a56-735f-4ad2-8564-82166392d8f4
6423,onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-12-the-sapphire-vinhomes-ocean-park.ZZWDFA,caa4b830-750d-40d7-8c79-99dd4f628341,2026-06-14T04:45:55.243689+00:00,2025-12-16T07:24:33+00:00,2026-06-14T04:45:55.243689+00:00,Căn 2PN+ - tòa S2.12 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4192000000.0,67000000.0,,62.8,2.0,2.0,23.0,,The Sapphire,S2.12,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:caa4b830-750d-40d7-8c79-99dd4f628341
6424,onehousing,https://onehousing.vn/bds/can-1pn-toa-zr1-the-zurich-vinhomes-ocean-park.L76TSF,d04d867c-1368-4028-b29a-ed09db43a531,2026-06-14T04:45:55.243689+00:00,2026-01-09T09:31:43+00:00,2026-06-14T04:45:55.243689+00:00,Căn 1PN - tòa ZR1 - The Zurich - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3434000000.0,72000000.0,,47.5,1.0,1.0,26.0,,The Zurich,ZR1,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:d04d867c-1368-4028-b29a-ed09db43a531
6385,onehousing,https://onehousing.vn/bds/can-studio-toa-zr1-the-zurich-vinhomes-ocean-park.WREEWX,8ac5f9bc-013b-46ae-aae6-599ca221448f,2026-06-14T04:45:55.209141+00:00,2026-01-06T04:05:11+00:00,2026-06-14T04:45:55.209141+00:00,Căn Studio - tòa ZR1 - The Zurich - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3091000000.0,87000000.0,,35.4,0.0,1.0,36.0,,The Zurich,ZR1,,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:8ac5f9bc-013b-46ae-aae6-599ca221448f
6386,onehousing,https://onehousing.vn/bds/can-3pn-toa-s1-01-the-sapphire-vinhomes-ocean-park.KPXVYH,d93519d2-4ffa-4aee-89f7-67f601cb2baf,2026-06-14T04:45:55.209141+00:00,2026-01-09T09:32:31+00:00,2026-06-14T04:45:55.209141+00:00,Căn 3PN+ - tòa S1.01 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,8070000000.0,82000000.0,,98.5,3.0,2.0,24.0,,The Sapphire,S1.01,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:d93519d2-4ffa-4aee-89f7-67f601cb2baf
6387,onehousing,https://onehousing.vn/bds/can-3pn-toa-s2-09-the-sapphire-vinhomes-ocean-park.XUNWUF,23180dd2-1d39-4a46-ad33-c6aab56fe3ee,2026-06-14T04:45:55.209141+00:00,2026-01-09T09:32:36+00:00,2026-06-14T04:45:55.209141+00:00,Căn 3PN - tòa S2.09 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,5260000000.0,70000000.0,,75.3,3.0,2.0,17.0,,The Sapphire,S2.09,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:23180dd2-1d39-4a46-ad33-c6aab56fe3ee
6388,onehousing,https://onehousing.vn/bds/can-studio-toa-zr3-the-zurich-vinhomes-ocean-park.PGYOUD,000dc3a5-5171-4a71-b0ab-e0d0603770a1,2026-06-14T04:45:55.209141+00:00,2026-01-09T09:32:32+00:00,2026-06-14T04:45:55.209141+00:00,Căn Studio - tòa ZR3 - The Zurich - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3060000000.0,73000000.0,,41.8,0.0,1.0,17.0,,The Zurich,ZR3,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:000dc3a5-5171-4a71-b0ab-e0d0603770a1
6389,onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-10-the-sapphire-vinhomes-ocean-park.H0CEOM,3ec874ed-8b7e-4d2d-9c9d-c804973cbb9c,2026-06-14T04:45:55.209141+00:00,2026-01-06T04:02:37+00:00,2026-06-14T04:45:55.209141+00:00,Căn 2PN+ - tòa S2.10 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4747000000.0,75000000.0,,63.6,2.0,2.0,6.0,,The Sapphire,S2.10,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:3ec874ed-8b7e-4d2d-9c9d-c804973cbb9c
6390,onehousing,https://onehousing.vn/bds/can-1pn-toa-s1-05-the-sapphire-vinhomes-ocean-park.5KRFZD,3e367e16-ac11-4b3a-aac9-23f821b92b24,2026-06-14T04:45:55.209141+00:00,2025-12-17T02:40:25+00:00,2026-06-14T04:45:55.209141+00:00,Căn 1PN+ - tòa S1.05 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,,,,48.0,1.0,1.0,25.0,,The Sapphire,S1.05,,basic,available,0,"[""missing_sale_price"", ""structured_onehousing"", ""classify_secondary""]",onehousing:3e367e16-ac11-4b3a-aac9-23f821b92b24
6391,onehousing,https://onehousing.vn/bds/can-1pn-toa-r1-02-the-zenpark-vinhomes-ocean-park.OKWFQZ,af0a6c5a-eeed-41e4-a2e4-4cd4450bb12f,2026-06-14T04:45:55.209141+00:00,2026-01-06T04:02:41+00:00,2026-06-14T04:45:55.209141+00:00,Căn 1PN - tòa R1.02 - The Zenpark - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3384000000.0,83000000.0,,40.9,1.0,1.0,22.0,,The Zenpark,R1.02,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:af0a6c5a-eeed-41e4-a2e4-4cd4450bb12f
6392,onehousing,https://onehousing.vn/bds/can-3pn-toa-s2-16-the-sapphire-vinhomes-ocean-park.PP06UU,3369614b-7fc8-409e-9594-4cb5a09f7f42,2026-06-14T04:45:55.209141+00:00,2026-01-09T09:31:25+00:00,2026-06-14T04:45:55.209141+00:00,Căn 3PN - tòa S2.16 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,5355000000.0,71000000.0,,75.3,3.0,2.0,2.0,,The Sapphire,S2.16,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:3369614b-7fc8-409e-9594-4cb5a09f7f42
6393,onehousing,https://onehousing.vn/bds/can-3pn-toa-p1-the-pavilion-vinhomes-ocean-park.NOZUHU,3425b968-d948-4d07-b9ba-ca6ef1bf8d50,2026-06-14T04:45:55.209141+00:00,2026-01-06T04:03:52+00:00,2026-06-14T04:45:55.209141+00:00,Căn 3PN - tòa P1 - The Pavilion - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,7030000000.0,81000000.0,,87.1,3.0,2.0,19.0,,The Pavilion,P1,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:3425b968-d948-4d07-b9ba-ca6ef1bf8d50
6394,onehousing,https://onehousing.vn/bds/can-1pn-toa-s2-06-the-sapphire-vinhomes-ocean-park.DNPZEK,26c230b9-7e98-4bdf-beca-b5793196ce1d,2026-06-14T04:45:55.209141+00:00,2026-01-09T09:34:01+00:00,2026-06-14T04:45:55.209141+00:00,Căn 1PN+ - tòa S2.06 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3120000000.0,73000000.0,,42.9,1.0,1.0,,,The Sapphire,S2.06,,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:26c230b9-7e98-4bdf-beca-b5793196ce1d
6395,onehousing,https://onehousing.vn/bds/can-2pn-toa-p1-the-pavilion-vinhomes-ocean-park.VZEPNF,65092842-8a2e-4455-bc37-97cb29e180b6,2026-06-14T04:45:55.209141+00:00,2026-01-06T04:03:09+00:00,2026-06-14T04:45:55.209141+00:00,Căn 2PN - tòa P1 - The Pavilion - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4848000000.0,77000000.0,,63.1,2.0,2.0,8.0,,The Pavilion,P1,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:65092842-8a2e-4455-bc37-97cb29e180b6
6396,onehousing,https://onehousing.vn/bds/can-2pn-toa-zr2-the-zurich-vinhomes-ocean-park.WKR1AB,14c89e40-aff9-4787-8191-d1eededb6aa4,2026-06-14T04:45:55.209141+00:00,2025-12-11T02:41:24+00:00,2026-06-14T04:45:55.209141+00:00,Căn 2PN - tòa ZR2 - The Zurich - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4800000000.0,76000000.0,,63.2,2.0,2.0,11.0,,The Zurich,ZR2,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:14c89e40-aff9-4787-8191-d1eededb6aa4
6397,onehousing,https://onehousing.vn/bds/can-3pn-toa-zr2-the-zurich-vinhomes-ocean-park.5J2TCG,ab7fdd1a-8d8d-479e-bb72-35ffbe660a0a,2026-06-14T04:45:55.209141+00:00,2026-01-09T09:30:51+00:00,2026-06-14T04:45:55.209141+00:00,Căn 3PN - tòa ZR2 - The Zurich - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,6600000000.0,76000000.0,,87.0,3.0,2.0,2.0,,The Zurich,ZR2,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:ab7fdd1a-8d8d-479e-bb72-35ffbe660a0a
6398,onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-06-the-sapphire-vinhomes-ocean-park.CMO3ES,fb86f351-e5f3-4f98-adc8-20db370031a9,2026-06-14T04:45:55.209141+00:00,2026-01-20T09:59:26+00:00,2026-06-14T04:45:55.209141+00:00,Căn 2PN - tòa S2.06 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3889000000.0,71000000.0,,54.9,2.0,1.0,12.0,,The Sapphire,S2.06,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:fb86f351-e5f3-4f98-adc8-20db370031a9
6399,onehousing,https://onehousing.vn/bds/can-studio-toa-r1-02-the-zenpark-vinhomes-ocean-park.WMI0D6,a7097c2c-7b5f-4d37-ab11-8dd0de0d0a3e,2026-06-14T04:45:55.209141+00:00,2026-01-09T09:33:20+00:00,2026-06-14T04:45:55.209141+00:00,Căn Studio - tòa R1.02 - The Zenpark - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,2626000000.0,92000000.0,,28.5,0.0,1.0,31.0,,The Zenpark,R1.02,,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:a7097c2c-7b5f-4d37-ab11-8dd0de0d0a3e
6400,onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-17-the-sapphire-vinhomes-ocean-park.TXALI9,015094ce-0d57-4499-bf61-7b8efff8db36,2026-06-14T04:45:55.209141+00:00,2026-02-09T01:24:02+00:00,2026-06-14T04:45:55.209141+00:00,Căn 2PN - tòa S2.17 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3690000000.0,67000000.0,,54.8,2.0,1.0,3.0,,The Sapphire,S2.17,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:015094ce-0d57-4499-bf61-7b8efff8db36
