source,source_url,external_id,observed_at,title,address,project_slug,project_name,property_type,purpose,price_total_vnd,price_per_m2_vnd,rent_monthly_vnd,area_m2,bedrooms,bathrooms,floor_number,total_floors,subdivision,tower,view,furniture,legal_status,is_verified,quality_flags_json,dedupe_key,basis,source_file,canonical_key,duplicate_count,duplicate_sources,model_training_eligible
onehousing,https://onehousing.vn/bds/can-2pn-toa-zr2-the-zurich-vinhomes-ocean-park.XAXQQX,56c3dcbf-6de9-4692-aff2-fc35e4335a36,2026-06-14T04:45:55.307739+00:00,Căn 2PN - tòa ZR2 - The Zurich - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,5385000000.0,99000000.0,,54.4,2.0,2.0,15.0,,The Zurich,ZR2,internal,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:56c3dcbf-6de9-4692-aff2-fc35e4335a36,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|54|2|5400000000|zr2 the zurich tt trau quy h gia lam tp ha noi,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-vinhomes-ocean-park-gia-lam/quy-stu-1-3pn-chinh-chu-view-dep-re-cat-lo-phap-ly-ro-rang-mien-phi-mg-tai-vin-oceanpark-pr42207226,42207226,2026-06-14T04:45:55.029531+00:00,"Quỹ căn cắt lỗ Vinhomes OCP1 tháng 6 giảm đến 500tr/căn, miễn phí MG, từ Studio-3PN, giá tốt nhất",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3500000000.0,63636363.63636363,,55.0,0.0,1.0,,,The Sapphire,,,full,sổ đỏ/sổ hồng,0.0,[],batdongsan:42207226,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|0|3500000000|the sapphire,1,batdongsan,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-07-the-sapphire-vinhomes-ocean-park.1P1RUJ,1bcd3172-4752-4234-99eb-262b951727e7,2026-06-14T04:45:55.676982+00:00,Căn 2PN+ - tòa S2.07 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,2879000000.0,52000000.0,,54.9,2.0,1.0,16.0,,The Sapphire,S2.07,,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:1bcd3172-4752-4234-99eb-262b951727e7,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|2900000000|s2 07 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-09-the-sapphire-vinhomes-ocean-park.KGK35J,9eb00e85-c1f6-4419-977a-53381e98de10,2026-06-14T04:45:55.709672+00:00,Căn 2PN - tòa S2.09 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,2929000000.0,53000000.0,,54.9,2.0,1.0,24.0,,The Sapphire,S2.09,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:9eb00e85-c1f6-4419-977a-53381e98de10,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|2950000000|s2 09 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-sapphire-2-vinhomes-ocean-park/ban-2pn-1wc-dien-tich-55m2-full-noi-that-dep-huong-dong-bac-gia-3-5-ty-lh-pr45119294,45119294,2026-06-14T04:45:54.672847+00:00,"Cần bán căn 2PN - 1WC diện tích 55m2 full nội thất đẹp hướng Đông Nam, giá 3,3 tỷ, LH: 0968 187 ***",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3300000000.0,60000000.0,,55.0,2.0,2.0,,,The Sapphire,S1,internal,full,,0.0,[],batdongsan:45119294,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3300000000|s1 the sapphire,1,batdongsan,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-vinhomes-ocean-park-gia-lam/tien-chu-nha-ban-gap-2n1vs-55m2-chi-3-3-ty-tai-lam-pr45892404,45892404,2026-06-14T04:45:54.783309+00:00,"Cần tiền chủ nhà bán gấp căn 2N 1VS 55m2 chỉ 3,3 tỷ tại Vinhomes Ocean Park Gia Lâm",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3300000000.0,60000000.0,,55.0,2.0,2.0,,,The Pavilion,,,full,,0.0,[],batdongsan:45892404,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3300000000|the pavilion,1,batdongsan,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-sapphire-2-vinhomes-ocean-park/cc-ban-hoa-hau-2pn1wc-view-song-san-sieu-ep-sieu-hiem-o-gia-lam-ha-noi-pr45825332,45825332,2026-06-14T04:45:54.672847+00:00,CC Bán hoa hậu 2PN 1WC view sông San Hô siêu đẹp siêu hiếm ở Vinhomes Ocean Park Gia Lâm Hà Nội,,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3300000000.0,60000000.0,,55.0,2.0,1.0,,,The Sapphire,,water,,,1.0,[],batdongsan:45825332,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3300000000|the sapphire,1,batdongsan,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-sapphire-1-vinhomes-ocean-park/chinh-chu-gui-ban-gap-2pn1wc-55m2-tang-ep-gia-3-37-ty-tai-ha-noi-pr45835617,45835617,2026-06-14T04:45:55.029531+00:00,"Chính chủ gửi bán gấp căn hộ 2PN 1WC, 55m2, tầng đẹp, giá 3.37 tỷ tại Vinhomes Ocean Park, Hà Nội",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3370000000.0,61272727.27272727,,55.0,2.0,2.0,,,The Sapphire,S2,,empty,sổ đỏ/sổ hồng,1.0,[],batdongsan:45835617,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3350000000|s2 the sapphire,1,batdongsan,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-vinhomes-ocean-park-gia-lam/ban-2pn1wc-re-nhat-thi-truong-full-o-san-dong-tien-view-truc-52m-pr45906155,45906155,2026-06-14T04:45:55.029531+00:00,"Bán Căn 2PN1WC Vinhomes Ocean Park Giá Rẻ Nhất Thị Trường - Full Đồ, Sẵn Dòng Tiền, View Trục 52m",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3380000000.0,61790000.0,,54.7,2.0,1.0,,,,,,full,,1.0,[],batdongsan:45906155,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3400000000|2pn1wc 52m,1,batdongsan,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-sapphire-2-vinhomes-ocean-park/2pn-view-vinuni-sieu-ep-full-noi-that-chi-3-560-ty-pr45904027,45904027,2026-06-14T04:45:54.783309+00:00,Căn 2PN view VinUni siêu đẹp full nội thất chỉ 3.560 tỷ,,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3500000000.0,63640000.0,,55.0,2.0,2.0,,,The Sapphire,,water,full,,0.0,[],batdongsan:45904027,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3500000000|the sapphire,1,batdongsan,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-01-the-sapphire-vinhomes-ocean-park.E7PVGZ,dec2dd43-7817-4340-8d8e-045c14c52243,2026-06-14T04:45:55.307739+00:00,Căn 2PN - tòa S2.01 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3540000000.0,64000000.0,,54.9,2.0,1.0,2.0,,The Sapphire,S2.01,internal,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:dec2dd43-7817-4340-8d8e-045c14c52243,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3550000000|s2 01 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-sapphire-2-vinhomes-ocean-park/cat-lo-2pn-s2-55m2-full-noi-that-chi-3-55-ty-san-pass-xem-nha-24-7-pr45538562,45538562,2026-06-14T04:45:55.029531+00:00,"Cắt lỗ căn 2PN S2 Vinhomes Ocean Park, 55m2 full nội thất, chỉ 3.55 tỷ, sẵn pass xem nhà 24/7",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3550000000.0,65019999.99999999,,54.6,2.0,2.0,,,The Sapphire,S2,,full,sổ đỏ/sổ hồng,0.0,[],batdongsan:45538562,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3550000000|s2 the sapphire,1,batdongsan,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-sapphire-2-vinhomes-ocean-park/toi-chinh-chu-ban-2-ngu-1-ve-sinh-o-ep-pr45499994,45499994,2026-06-14T04:45:55.029531+00:00,"Cắt lỗ sâu! S2.11 Vinhomes Ocean Park 2PN 55.4m² full đồ mới tinh, sổ đỏ sẵn két - Giá rẻ nhất sàn",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3580000000.0,64620938.628158845,,55.4,2.0,2.0,,,The Sapphire,S2.11,,full,sổ đỏ/sổ hồng,0.0,[],batdongsan:45499994,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3600000000|s2 11 the sapphire,1,batdongsan,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-09-the-sapphire-vinhomes-ocean-park.PPHXWE,922e5516-b512-4b2f-ab49-9458d930a155,2026-06-14T04:45:55.172456+00:00,Căn 2PN - tòa S2.09 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3636000000.0,66000000.0,,54.9,2.0,1.0,10.0,,The Sapphire,S2.09,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:922e5516-b512-4b2f-ab49-9458d930a155,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3650000000|s2 09 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-17-the-sapphire-vinhomes-ocean-park.TXALI9,015094ce-0d57-4499-bf61-7b8efff8db36,2026-06-14T04:45:55.209141+00:00,Căn 2PN - tòa S2.17 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3690000000.0,67000000.0,,54.8,2.0,1.0,3.0,,The Sapphire,S2.17,,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:015094ce-0d57-4499-bf61-7b8efff8db36,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3700000000|s2 17 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s1-07-the-sapphire-vinhomes-ocean-park.WTSUJH,6bfef811-9fbc-4242-bef5-933b6185d223,2026-06-14T04:45:55.530619+00:00,Căn 2PN - tòa S1.07 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3757000000.0,69000000.0,,54.7,2.0,1.0,11.0,,The Sapphire,S1.07,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:6bfef811-9fbc-4242-bef5-933b6185d223,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3750000000|s1 07 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-08-the-sapphire-vinhomes-ocean-park.XQ9UJU,3356bc89-cbb7-499c-aec1-1fbfaa7ab7e5,2026-06-14T04:45:55.488704+00:00,Căn 2PN+ - tòa S2.08 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3727000000.0,68000000.0,,54.9,2.0,1.0,12.0,,The Sapphire,S2.08,,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:3356bc89-cbb7-499c-aec1-1fbfaa7ab7e5,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3750000000|s2 08 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-sapphire-2-vinhomes-ocean-park/chinh-chu-gui-ban-2pn-1wc-toa-s2-16-view-vip-dh-vinuni-tai-park-pr43682607,43682607,2026-06-14T04:45:55.029531+00:00,Chính chủ gửi bán căn hộ 2PN + 1WC tòa S2.16 view vip ĐH Vinuni tại Vinhomes Ocean Park,,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3750000000.0,68180000.0,,55.0,2.0,1.0,,,The Sapphire,S2.16,vinuni,full,sổ đỏ/sổ hồng,0.0,[],batdongsan:43682607,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3750000000|s2 16 the sapphire,1,batdongsan,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-xa-duong-xa-the-pavilion-vinhomes-ocean-park/chinh-chu-ban-2n2wc-full-noi-that-a-co-so-o-toa-p1-gia-tot-nhat-thi-truong-pr45722500,45722500,2026-06-14T04:45:55.029531+00:00,"Chính chủ bán căn hộ 2N 2WC, full nội thất, đã có sổ đỏ tòa P1 Pavilion giá tốt nhất thị trường",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3800000000.0,69090909.0909091,,55.0,2.0,2.0,,,The Sapphire,P1,,full,sổ đỏ/sổ hồng,0.0,[],batdongsan:45722500,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3800000000|p1 the sapphire,1,batdongsan,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-03-the-sapphire-vinhomes-ocean-park.VMUIMJ,9f0293ca-7c9c-4b3d-a0c2-27d9ee1b5163,2026-06-14T04:45:55.377811+00:00,Căn 2PN - tòa S2.03 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3790000000.0,69000000.0,,54.9,2.0,1.0,9.0,,The Sapphire,S2.03,internal,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:9f0293ca-7c9c-4b3d-a0c2-27d9ee1b5163,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3800000000|s2 03 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-08-the-sapphire-vinhomes-ocean-park.OO8ALF,fd9ceb8b-1fdf-4f84-b0a2-4075a3a5b447,2026-06-14T04:45:55.530619+00:00,Căn 2PN - tòa S2.08 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3858000000.0,70000000.0,,54.9,2.0,1.0,,,The Sapphire,S2.08,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:fd9ceb8b-1fdf-4f84-b0a2-4075a3a5b447,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3850000000|s2 08 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s1-08-the-sapphire-vinhomes-ocean-park.5WTHDN,ed82649a-a298-4e86-bf66-c94cb0d3833b,2026-06-14T04:45:55.243689+00:00,Căn 2PN - tòa S1.08 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3920000000.0,71000000.0,,55.3,2.0,1.0,,,The Sapphire,S1.08,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:ed82649a-a298-4e86-bf66-c94cb0d3833b,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3900000000|s1 08 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-01-the-sapphire-vinhomes-ocean-park.WWWLRP,a84adb38-a710-4b7c-85eb-eb8346d69221,2026-06-14T04:45:55.488704+00:00,Căn 2PN - tòa S2.01 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3894000000.0,71000000.0,,54.8,2.0,1.0,20.0,,The Sapphire,S2.01,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:a84adb38-a710-4b7c-85eb-eb8346d69221,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3900000000|s2 01 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-06-the-sapphire-vinhomes-ocean-park.CMO3ES,fb86f351-e5f3-4f98-adc8-20db370031a9,2026-06-14T04:45:55.209141+00:00,Căn 2PN - tòa S2.06 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3889000000.0,71000000.0,,54.9,2.0,1.0,12.0,,The Sapphire,S2.06,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:fb86f351-e5f3-4f98-adc8-20db370031a9,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3900000000|s2 06 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-16-the-sapphire-vinhomes-ocean-park.DQDDDR,a96d5fb4-66b8-4f08-b7b1-3c1e1563f6a8,2026-06-14T04:45:55.377811+00:00,Căn 2PN - tòa S2.16 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3924000000.0,72000000.0,,54.7,2.0,1.0,12.0,,The Sapphire,S2.16,,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:a96d5fb4-66b8-4f08-b7b1-3c1e1563f6a8,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3900000000|s2 16 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-09-the-sapphire-vinhomes-ocean-park.6XZVBX,bec00c8e-361a-4c5b-8742-770cc29a67ce,2026-06-14T04:45:55.307739+00:00,Căn 2PN - tòa S2.09 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3930000000.0,72000000.0,,54.9,2.0,1.0,18.0,,The Sapphire,S2.09,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:bec00c8e-361a-4c5b-8742-770cc29a67ce,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3950000000|s2 09 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-15-the-sapphire-vinhomes-ocean-park.SQJXAW,d4f5977d-1706-4eb8-a1ff-a51d058d20c4,2026-06-14T04:45:55.600004+00:00,Căn 2PN - tòa S2.15 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3939000000.0,72000000.0,,54.8,2.0,1.0,,,The Sapphire,S2.15,,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:d4f5977d-1706-4eb8-a1ff-a51d058d20c4,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|3950000000|s2 15 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-06-the-sapphire-vinhomes-ocean-park.EHVQZS,e148de72-8b0b-4266-ae9d-d8b42dda8c27,2026-06-14T04:45:55.377811+00:00,Căn 2PN - tòa S2.06 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3990000000.0,73000000.0,,54.9,2.0,1.0,21.0,,The Sapphire,S2.06,,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:e148de72-8b0b-4266-ae9d-d8b42dda8c27,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|4000000000|s2 06 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-03-the-sapphire-vinhomes-ocean-park.PZT3LI,5ae628b5-049a-4673-ab69-cc944f179373,2026-06-14T04:45:55.488704+00:00,Căn 2PN - tòa S2.03 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4057500000.0,74000000.0,,54.9,2.0,1.0,10.0,,The Sapphire,S2.03,,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:5ae628b5-049a-4673-ab69-cc944f179373,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|4050000000|s2 03 the sapphire tt trau quy h gia lam tp ha noi,2,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-masteri-waterfront/minh-chinh-chu-ban-2pn-tai-gia-sieu-hoi-4-6-ty-55m2-pr45900993,45900993,2026-06-14T04:45:54.323701+00:00,"Mình chính chủ bán Căn hộ 2PN tại Masteri Waterfront, giá siêu hời 4,6 tỷ, 55m2",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4600000000.0,83640000.0,,55.0,2.0,2.0,,,The Sapphire,S2,water,full,sổ đỏ/sổ hồng,0.0,"[""project_inferred_from_page""]",batdongsan:45900993,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|4600000000|s2 the sapphire,1,batdongsan,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-masteri-waterfront/ban-2n2vs-gia-4-65-ty-o-55m-gia-lam-ha-noi-pr45898988,45898988,2026-06-14T04:45:54.783309+00:00,"Bán căn hộ 2N2VS giá 4,65 tỷ ở Masteri Waterfront, 55m, Gia Lâm, Hà Nội",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,4650000000.0,84390000.0,,55.1,2.0,2.0,,,The Sapphire,S1,water,full,,1.0,"[""project_inferred_from_page""]",batdongsan:45898988,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|55|2|4650000000|s1 the sapphire,1,batdongsan,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s1-08-the-sapphire-vinhomes-ocean-park.Z43RBH,a19a241b-ab7f-47bb-b0d7-a5bd6e457852,2026-06-14T04:45:55.676982+00:00,Căn 2PN - tòa S1.08 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,2856000000.0,51000000.0,,55.6,2.0,1.0,2.0,,The Sapphire,S1.08,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:a19a241b-ab7f-47bb-b0d7-a5bd6e457852,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|56|2|2850000000|s1 08 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-02-the-sapphire-vinhomes-ocean-park.B63MXP,60ceed2a-53b2-49fe-bc9c-ba007fbf76a5,2026-06-14T04:45:55.413294+00:00,Căn 2PN - tòa S2.02 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3656000000.0,66000000.0,,55.5,2.0,1.0,27.0,,The Sapphire,S2.02,,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:60ceed2a-53b2-49fe-bc9c-ba007fbf76a5,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|56|2|3650000000|s2 02 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s1-09-the-sapphire-vinhomes-ocean-park.FNWTPP,178fb95c-fa02-48db-bd2f-145d53bcbd9a,2026-06-14T04:45:55.377811+00:00,Căn 2PN - tòa S1.09 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3707000000.0,67000000.0,,55.6,2.0,1.0,25.0,,The Sapphire,S1.09,,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:178fb95c-fa02-48db-bd2f-145d53bcbd9a,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|56|2|3700000000|s1 09 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-02-the-sapphire-vinhomes-ocean-park.9S1LA6,136a0b79-ed82-4bf6-b32a-6bdc0b69dd04,2026-06-14T04:45:55.209141+00:00,Căn 2PN - tòa S2.02 - The Sapphire - Vinhomes Ocean Park,"TT. Trâu Quỳ, H. Gia Lâm, TP. Hà Nội",vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,3737000000.0,67000000.0,,55.6,2.0,1.0,,,The Sapphire,S2.02,,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:136a0b79-ed82-4bf6-b32a-6bdc0b69dd04,listing,data/processed/listings.csv,vinhomes-ocean-park|sale|apartment|56|2|3750000000|s2 02 the sapphire tt trau quy h gia lam tp ha noi,1,onehousing,True
